bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,2117,899,0.2035899858290033,0.19132369299221358,0.3,0.1,0.5934371523915462,0.03389830508474576,0.6,0.01744186046511628,0.9944382647385984,0.0055617352614015575,899,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,-1.0567579796760995,-0.794194574080722,-0.2625634055953775,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,1
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,203,63,0.059113300492610835,0.047619047619047616,0.3,0.1,,,,,,,0,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,,-0.794194574080722,,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,1
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,201,87,0.40298507462686567,0.41379310344827586,0.4,0.0,0.5459770114942529,0.5974025974025975,0.5609756097560976,0.6388888888888888,0.5287356321839081,0.47126436781609193,87,False,,f1_regret_bnd,-0.21294223018360947,-0.25277777777777777,0.0398355475941683,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,False,1
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,96,33,0.375,0.36363636363636365,0.4,0.1,,,,,,,0,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,f1_regret_bnd,,-0.25277777777777777,,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,True,1
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,761,354,0.30749014454664914,0.2740112994350282,0.4,0.2,0.614406779661017,0.2753623188405797,0.4634146341463415,0.1958762886597938,0.884180790960452,0.11581920903954802,354,True,,f1_regret_bnd,-0.7811348563006633,-0.49547061422889965,-0.2856642420717636,ROOT,True,1
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,612,247,0.2777777777777778,0.2834008097165992,0.4,0.2,0.597165991902834,0.39999999999999997,0.48,0.34285714285714286,0.7975708502024291,0.20242914979757085,247,True,,f1_regret_bnd,-0.5959514170040486,-0.49547061422889965,-0.10048080277514898,ROOT,True,1
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,185,67,0.24864864864864866,0.1791044776119403,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.49547061422889965,,ROOT,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,230,120,0.15217391304347827,0.18333333333333332,0.3,0.1,0.5708333333333333,0.15384615384615385,0.5,0.09090909090909091,0.7083333333333334,0.03333333333333333,120,False,,f1_regret_bnd,-0.7711538461538461,-0.8140243902439024,0.042870544090056306,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,False,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,119,44,0.21008403361344538,0.11363636363636363,0.4,0.2,,,,,,,0,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,,-0.8140243902439024,,L1_number_inpatient=no_prev_inpt,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,708,315,0.0,0.0,0.4,0.2,,,,,,,0,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,,-0.3573336748883847,,L1_number_inpatient=no_prev_inpt,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,29008,12336,0.07339354660783232,0.07798313878080415,0.5,0.4,0.3119325551232166,0.0,0.0,0.0,0.0,0.0,12336,False,,f1_regret_bnd,-0.3119325551232166,-0.3573336748883847,0.045401119765168085,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,False,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3898,1639,0.14545920985120575,0.1305674191580232,0.4,0.2,0.4057352043929225,0.19305019305019305,0.5555555555555556,0.11682242990654206,0.2190359975594875,0.027455765710799267,1639,False,,f1_regret_bnd,-0.3222030101224732,-0.3573336748883847,0.03513066476591148,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,False,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,305,139,0.09836065573770492,0.12949640287769784,0.4,0.2,0.4748201438848921,0.1904761904761905,0.6666666666666666,0.1111111111111111,0.31654676258992803,0.02158273381294964,139,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,-0.4426173347036656,-0.3573336748883847,-0.08528365981528091,L1_number_inpatient=no_prev_inpt,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,13892,6040,0.12093291102792975,0.12450331125827814,0.4,0.2,0.48071192052980133,0.013089005235602094,0.4166666666666667,0.006648936170212766,0.04966887417218543,0.001986754966887417,6040,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,-0.492457352380292,-0.3573336748883847,-0.1351236774919073,L1_number_inpatient=no_prev_inpt,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,387,168,0.11886304909560723,0.11904761904761904,0.2,0.1,0.4642857142857143,0.0,0.0,0.0,0.47619047619047616,0.0,168,False,,f1_regret_bnd,-0.7023809523809523,-0.7864077669902912,0.08402681460933892,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,False,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,255,114,0.17254901960784313,0.14035087719298245,0.4,0.2,0.5350877192982456,0.0,0.0,0.0,0.868421052631579,0.0,114,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,-0.9692982456140351,-0.7864077669902912,-0.18289047862374386,L1_number_inpatient=no_prev_inpt,True,1
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,53,27,0.05660377358490566,0.07407407407407407,0.4,0.2,,,,,,,0,True,L1_number_inpatient=no_prev_inpt,f1_regret_bnd,,-0.7864077669902912,,L1_number_inpatient=no_prev_inpt,True,1
ROOT,L1,,11397,4884,0.11169606036676319,0.11466011466011466,0.4,0.2,0.40315315315315314,0.07907742998352554,0.5106382978723404,0.04285714285714286,0.09090909090909091,0.009623259623259623,4884,False,,f1_regret_bnd,-0.3695302686241731,-0.40063052735014737,0.031100258725974272,ROOT,False,2
L1_number_inpatient=few_prev_inpt,L1,ROOT,1215,704,0.1868312757201646,0.19744318181818182,0.4,0.2,0.5909090909090909,0.028368794326241138,1.0,0.014388489208633094,0.9375,0.002840909090909091,704,True,,f1_regret_bnd,-1.0312902965828497,-0.3695302686241731,-0.6617600279586766,ROOT,True,2
L1_number_inpatient=many_prev_inpt,L1,ROOT,547,346,0.3180987202925046,0.3208092485549133,0.4,0.2,0.596820809248555,0.4392523364485982,0.4563106796116505,0.42342342342342343,0.684971098265896,0.2976878612716763,346,True,,f1_regret_bnd,-0.5000540219329048,-0.3695302686241731,-0.13052375330873173,ROOT,True,2
L1_number_inpatient=no_prev_inpt,L1,ROOT,9771,4322,0.092109303039607,0.0999537251272559,0.4,0.2,0.36985192040721887,0.04063205417607223,0.8181818181818182,0.020833333333333332,0.36071263304025913,0.0025451180009254974,4322,True,,f1_regret_bnd,-0.5095761827512761,-0.3695302686241731,-0.14004591412710304,ROOT,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=few_prev_inpt,272,106,0.19852941176470587,0.2641509433962264,0.4,0.2,0.6320754716981132,0.0,0.0,0.0,1.0,0.0,106,True,,f1_regret_bnd,-1.1320754716981132,-1.0312902965828497,-0.10078517511526353,ROOT,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,L2,L1_number_inpatient=few_prev_inpt,1268,544,0.15930599369085174,0.1636029411764706,0.5,0.1,0.515625,0.04395604395604395,1.0,0.02247191011235955,0.8584558823529411,0.003676470588235294,544,False,,f1_regret_bnd,-0.9008968972204265,-1.0312902965828497,0.1303933993624231,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,False,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=few_prev_inpt,264,115,0.18181818181818182,0.17391304347826086,0.3,0.1,0.5565217391304348,0.26666666666666666,0.4,0.2,0.8695652173913043,0.08695652173913043,115,False,,f1_regret_bnd,-0.7246376811594203,-1.0312902965828497,0.30665261542342936,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,False,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=many_prev_inpt,133,133,0.39849624060150374,0.3157894736842105,0.3,0.1,0.6353383458646616,0.496551724137931,0.34951456310679613,0.8571428571428571,0.21804511278195488,0.7744360902255639,133,False,,f1_regret_bnd,-0.24780917811770806,-0.5000540219329048,0.25224484381519674,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,False,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,L2,L1_number_inpatient=many_prev_inpt,456,193,0.24780701754385964,0.34196891191709844,0.2,0.1,0.572538860103627,0.5268292682926831,0.38848920863309355,0.8181818181818182,0.20207253886010362,0.7202072538860104,193,False,,f1_regret_bnd,-0.14674586124099573,-0.5000540219329048,0.35330816069190907,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,False,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=many_prev_inpt,175,78,0.35428571428571426,0.4358974358974359,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-0.5000540219329048,,ROOT,True,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=no_prev_inpt,163,179,0.147239263803681,0.1787709497206704,0.4,0.2,0.5893854748603352,0.05714285714285714,0.3333333333333333,0.03125,0.9832402234636871,0.01675977653631285,179,True,,f1_regret_bnd,-1.0238627294493217,-0.5095761827512761,-0.5142865466980455,ROOT,True,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,L2,L1_number_inpatient=no_prev_inpt,9559,4182,0.09394288105450362,0.09923481587757053,0.4,0.1,0.3662123385939742,0.03755868544600939,0.7272727272727273,0.01927710843373494,0.33070301291248205,0.0026303204208512673,4182,False,,f1_regret_bnd,-0.4940051596042058,-0.5095761827512761,0.015571023147070318,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,False,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=no_prev_inpt,185,306,0.12972972972972974,0.11764705882352941,0.7,0.2,0.4477124183006536,0.0,0.0,0.0,0.0915032679738562,0.0,306,False,,f1_regret_bnd,-0.4934640522875817,-0.5095761827512761,0.01611213046369442,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,False,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,173,63,0.2254335260115607,0.31746031746031744,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-1.1320754716981132,,ROOT,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,99,43,0.15151515151515152,0.18604651162790697,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-1.1320754716981132,,ROOT,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,148,59,0.0,0.0,0.5,0.1,,,,,,,0,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,,-0.9008968972204265,,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,2710,1212,0.1752767527675277,0.1608910891089109,0.5,0.1,0.5759075907590759,0.0,0.0,0.0,0.9620462046204621,0.0,1212,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,-1.056930693069307,-0.9008968972204265,-0.15603379584888044,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,489,221,0.25971370143149286,0.2171945701357466,0.4,0.1,0.5972850678733032,0.21212121212121213,0.3888888888888889,0.14583333333333334,0.8144796380090498,0.08144796380090498,221,False,,f1_regret_bnd,-0.7924036747566159,-0.9008968972204265,0.10849322246381066,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,False,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,2146,910,0.19198508853681268,0.2010989010989011,0.5,0.1,0.6,0.02127659574468085,0.4,0.01092896174863388,0.9945054945054945,0.005494505494505495,910,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,-1.0759761515080664,-0.9008968972204265,-0.17507925428763982,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,52,17,0.17307692307692307,0.0,0.5,0.1,,,,,,,0,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,,-0.9008968972204265,,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,207,90,0.3961352657004831,0.35555555555555557,0.2,0.0,0.6388888888888888,0.5289256198347108,0.3595505617977528,1.0,0.011111111111111112,0.9888888888888889,90,False,,f1_regret_bnd,-0.11551882460973363,-0.24780917811770806,0.1322903535079744,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,False,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,92,43,0.391304347826087,0.23255813953488372,0.3,0.1,,,,,,,0,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,f1_regret_bnd,,-0.24780917811770806,,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,True,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,804,334,0.2860696517412935,0.2934131736526946,0.2,0.1,0.6182634730538922,0.20512820512820512,0.631578947368421,0.12244897959183673,0.937125748502994,0.05688622754491018,334,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,-0.8816981421771841,-0.14674586124099573,-0.7349522809361884,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,585,269,0.26324786324786326,0.2899628252788104,0.2,0.1,0.6096654275092936,0.422360248447205,0.40963855421686746,0.4358974358974359,0.6914498141263941,0.30855018587360594,269,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,-0.5330300861252857,-0.14674586124099573,-0.38628422488428993,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,179,74,0.21787709497206703,0.32432432432432434,0.2,0.1,,,,,,,0,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,,-0.14674586124099573,,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,True,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,251,118,0.16334661354581673,0.1440677966101695,0.4,0.1,0.5720338983050848,0.0,0.0,0.0,0.8220338983050848,0.0,118,False,,f1_regret_bnd,-0.9830508474576272,-1.0238627294493217,0.0408118819916945,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,False,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,113,61,0.1592920353982301,0.2459016393442623,0.4,0.2,,,,,,,0,True,,f1_regret_bnd,,-1.0238627294493217,,ROOT,True,2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,715,318,0.0,0.0,0.4,0.1,,,,,,,0,True,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,f1_regret_bnd,,-0.4940051596042058,,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,True,2
