bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=no_prev_inpt,2,9556,4191,0.4913319320310871,0.019656019656019656,0.6458613560586848,0.3645907897876402,0.031257456454306845,0.0023860653781913625,f1_regret_bnd,-0.360563498358774,-0.3520826369727595,-0.008480861386014504,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=no_prev_inpt,2,184,282,0.1991869918699187,0.0,0.5619918699186992,0.5070921985815603,0.6134751773049646,0.0,f1_regret_bnd,-0.8138297872340425,-0.3520826369727595,-0.46174715026128305,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,168,72,0.15312757578532832,0.41860465116279066,0.7519003571755655,0.5625,0.8875,0.10416666666666667,f1_regret_bnd,,-0.7830188679245284,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,93,34,0.23395721925133692,0.10526315789473684,0.6951871657754011,0.4330708661417323,0.6141732283464567,0.015748031496062992,f1_regret_bnd,,-0.7830188679245284,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,128,72,,,,,,,f1_regret_bnd,,-0.9806362378976488,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,2761,1229,0.015779092702169626,0.0,0.5475253428741802,0.5842148087876322,0.9707078925956062,0.0,f1_regret_bnd,-1.0695687550854354,-0.9806362378976488,-0.08893251718778661,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,541,199,0.175151766004415,0.3095238095238095,0.5733995584988962,0.6130653266331658,0.7487437185929648,0.18090452261306533,f1_regret_bnd,-0.6779133764058387,-0.9806362378976488,0.30272286149181005,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,2147,933,0.014863387978142076,0.03125,0.5506812386156649,0.5959271168274384,0.9785637727759914,0.00964630225080386,f1_regret_bnd,-1.053959003215434,-0.9806362378976488,-0.07332276531778525,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,44,21,0.038461538461538464,0.13333333333333336,0.7085798816568049,0.5923076923076923,0.9692307692307692,0.03076923076923077,f1_regret_bnd,,-0.9806362378976488,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,213,78,0.3639095172952902,0.6100386100386099,0.7266464725425055,0.5189003436426117,0.48109965635738833,0.48109965635738833,f1_regret_bnd,,-0.3377192982456141,,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,92,36,0.5626576955424727,0.627450980392157,0.7740398093636108,0.4765625,0.265625,0.4765625,f1_regret_bnd,,-0.3377192982456141,,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,764,363,0.10784313725490197,0.2972972972972973,0.6115994290436482,0.6129476584022039,0.8732782369146006,0.12672176308539945,f1_regret_bnd,-0.7522894795622068,-0.31170380827535216,-0.44058567128685466,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,577,257,0.18,0.4462809917355372,0.6152380952380951,0.5778210116731517,0.8210116731517509,0.17898832684824903,f1_regret_bnd,-0.54204585651349,-0.31170380827535216,-0.23034204823813786,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,168,88,0.44001395024412926,0.5760000000000001,0.801596527939239,0.44921875,0.50390625,0.21875,f1_regret_bnd,,-0.31170380827535216,,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,238,114,0.15425531914893617,0.0,0.5973404255319149,0.5657894736842105,0.7105263157894737,0.0,f1_regret_bnd,-0.9210526315789473,-1.0,0.07894736842105265,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,124,47,0.432258064516129,0.12121212121212122,0.8089861751152073,0.4444444444444444,0.26900584795321636,0.011695906432748537,f1_regret_bnd,,-1.0,,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,717,287,,,,,,,f1_regret_bnd,,-0.360563498358774,,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,28955,12399,0.5,0.0,0.5986484245697978,0.2875231873538189,8.065166545689168e-05,0.0,f1_regret_bnd,-0.2875635131865473,-0.360563498358774,0.07299998517222667,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,3921,1605,0.4845101649297625,0.2063492063492064,0.7682093842013169,0.37009345794392523,0.17383177570093458,0.030529595015576325,f1_regret_bnd,-0.2506601394451861,-0.360563498358774,0.10990335891358788,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,290,139,0.49193548387096775,0.0,0.639247311827957,0.39568345323741005,0.02877697841726619,0.0,f1_regret_bnd,-0.41007194244604317,-0.360563498358774,-0.04950844408726918,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,13901,5975,0.1956635672895496,0.017587939698492466,0.6058374259277794,0.4980753138075314,0.6319665271966527,0.002510460251046025,f1_regret_bnd,-0.7964706377073653,-0.360563498358774,-0.43590713934859127,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,403,163,0.4965277777777778,0.0,0.5745614035087718,0.450920245398773,0.012269938650306749,0.0,f1_regret_bnd,-0.4570552147239264,-0.8138297872340425,0.35677457251011613,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,263,92,0.0,0.0,0.5411255411255411,0.5815217391304348,1.0,0.0,f1_regret_bnd,-1.0815217391304348,-0.8138297872340425,-0.2676919518963923,True,L1_number_inpatient=no_prev_inpt
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,52,27,0.2887323943661972,0.0,0.8028169014084507,0.2911392405063291,0.4810126582278481,0.0,f1_regret_bnd,,-0.8138297872340425,,True,L1_number_inpatient=no_prev_inpt
