bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold
L1_number_inpatient=many_prev_inpt,L1,ROOT,513,409,0.31189083820662766,0.33007334963325186,0.3,0.1,0.5880195599022005,0.5364583333333334,0.41365461847389556,0.762962962962963,0.38386308068459657,0.60880195599022,False,409,3638,0.30703683342495874,0.386955934036226,0.6589348472560151,global_default,f1_regret_bnd,-0.24349276691116536,-0.3467904134753375,0.10329764656417215,False,L1_number_inpatient=many_prev_inpt,True,val,
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,L2,L1_number_inpatient=many_prev_inpt,567,243,0.2980599647266314,0.24279835390946503,0.3,0.1,0.5617283950617284,0.2608695652173913,0.36363636363636365,0.2033898305084746,0.6707818930041153,0.13580246913580246,True,243,2791,0.2830526692941598,0.22126013264554165,0.6217759764185704,global_default,f1_regret_bnd,-0.6362497763463948,-0.24349276691116536,-0.3927570094352294,True,L1_number_inpatient=many_prev_inpt,True,val,L1_number_inpatient=many_prev_inpt
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,1004,406,0.301792828685259,0.2733990147783251,0.3,0.0,0.6206896551724138,0.4264705882352941,0.36024844720496896,0.5225225225225225,0.603448275862069,0.39655172413793105,False,406,1410,0.2936170212765957,0.26126126126126126,0.6073293632615666,global_default,f1_regret_bnd,-0.4959432048681542,-0.6362497763463948,0.1403065714782406,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,883,399,0.0,0.0,0.4,0.2,,,,,,,True,1282,1282,0.0,,,global_default,f1_regret_bnd,,-0.37077319309143547,,True,ROOT,True,all,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=no_prev_inpt,226,206,0.13716814159292035,0.0970873786407767,0.4,0.2,0.3883495145631068,0.0,0.0,0.0,0.0,0.0,True,206,1257,0.13046937151949084,0.5,0.5970430107526881,global_default,f1_regret_bnd,-0.3883495145631068,-0.35662123645912763,-0.03172827810397916,True,ROOT,True,val,
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,743,321,0.2934051144010767,0.24922118380062305,0.3,0.1,0.6105919003115264,0.13333333333333333,0.6,0.075,0.8785046728971962,0.03115264797507788,True,321,1064,0.2800751879699248,0.08936721991701245,0.5932053941908714,global_default,f1_regret_bnd,-0.9165109034267913,-0.6362497763463948,-0.2802611270803965,True,L1_number_inpatient=many_prev_inpt,True,val,L1_number_inpatient=many_prev_inpt
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,631,278,0.24564183835182252,0.21942446043165467,0.3,0.0,0.5953237410071942,0.36974789915966383,0.3793103448275862,0.36065573770491804,0.7913669064748201,0.20863309352517986,False,278,909,0.2376237623762376,0.18032786885245902,0.6210621742086576,global_default,f1_regret_bnd,-0.6212592950849405,-0.8032248905197172,0.18196559543477675,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,494,213,0.11740890688259109,0.11737089201877934,0.4,0.2,0.45774647887323944,0.07142857142857142,0.3333333333333333,0.04,0.5868544600938967,0.014084507042253521,True,213,707,0.1173974540311174,0.2301063829787234,0.5942553191489361,global_default,f1_regret_bnd,-0.6797451374916164,-0.3883495145631068,-0.29139562292850957,True,ROOT,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=no_prev_inpt,201,202,0.20398009950248755,0.15346534653465346,0.4,0.2,0.5099009900990099,0.16216216216216214,0.5,0.0967741935483871,0.7821782178217822,0.0297029702970297,True,202,658,0.1702127659574468,0.1536502546689304,0.6719486889266175,global_default,f1_regret_bnd,-0.7388279368477388,-0.35662123645912763,-0.3822067003886112,True,ROOT,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,402,146,0.12437810945273632,0.07534246575342465,0.4,0.2,0.2979452054794521,0.0,0.0,0.0,0.0410958904109589,0.0,False,146,548,0.11131386861313869,0.48148148148148145,0.5764309764309765,global_default,f1_regret_bnd,-0.31849315068493156,-0.37077319309143547,0.05228004240650391,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,True,val,
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=many_prev_inpt,184,143,0.3532608695652174,0.4125874125874126,0.3,0.1,0.534965034965035,0.620253164556962,0.494949494949495,0.8305084745762712,0.3006993006993007,0.6923076923076923,False,143,534,0.3782771535580524,0.42120661824051653,0.6769572235673931,global_default,f1_regret_bnd,-0.06506152075772334,-0.24349276691116536,0.17843124615344202,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,True,val,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,L2,L1_number_inpatient=few_prev_inpt,164,143,0.17682926829268292,0.23076923076923078,0.4,0.2,0.6013986013986014,0.0,0.0,0.0,0.972027972027972,0.0,True,143,472,0.21398305084745764,0.01818181818181818,0.5994490358126722,global_default,f1_regret_bnd,-1.0874125874125873,-1.008594998053456,-0.07881758935913119,True,ROOT,True,val,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=few_prev_inpt,327,145,0.17737003058103976,0.1793103448275862,0.4,0.2,0.5206896551724138,0.07407407407407407,1.0,0.038461538461538464,0.5310344827586206,0.006896551724137931,False,145,472,0.17796610169491525,0.27133160956690366,0.6383322559793148,global_default,f1_regret_bnd,-0.7121328224776501,-1.008594998053456,0.296462175575806,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,322,132,0.18322981366459629,0.10606060606060606,0.4,0.2,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,True,132,454,0.16079295154185022,0.5,0.5611380145278451,global_default,f1_regret_bnd,-0.42424242424242425,-0.3883495145631068,-0.035892909679317464,True,ROOT,True,val,
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,318,132,0.16666666666666666,0.15151515151515152,0.4,0.2,0.5037878787878788,0.09090909090909091,0.5,0.05,0.7424242424242424,0.015151515151515152,True,132,450,0.1622222222222222,0.15892857142857142,0.6486607142857143,global_default,f1_regret_bnd,-0.7840909090909091,-0.7388279368477388,-0.04526297224317022,True,ROOT,True,val,
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,258,107,0.3798449612403101,0.42990654205607476,0.3,0.1,0.5373831775700935,0.6218487394957983,0.5068493150684932,0.8043478260869565,0.3177570093457944,0.6822429906542056,True,107,365,0.39452054794520547,0.40217391304347827,0.66535994297933,global_default,f1_regret_bnd,-0.07441294274719232,-0.06506152075772334,-0.009351421989468978,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,True,val,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,L2,L1_number_inpatient=many_prev_inpt,212,101,0.41037735849056606,0.37623762376237624,0.3,0.0,0.5891089108910891,0.5585585585585585,0.4246575342465753,0.8157894736842105,0.27722772277227725,0.7227722772277227,False,101,313,0.3993610223642173,0.40789473684210525,0.5639097744360901,global_default,f1_regret_bnd,-0.1691642137186692,-0.24349276691116536,0.07432855319249618,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,True,val,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,206,88,0.24271844660194175,0.23863636363636365,0.4,0.2,0.6193181818181818,0.0,0.0,0.0,1.0,0.0,True,88,294,0.24149659863945577,0.0,0.5373134328358209,global_default,f1_regret_bnd,-1.1193181818181817,-1.0874125874125873,-0.03190559440559437,True,ROOT,True,val,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,181,71,0.0,0.0,0.3,0.1,,,,,,,True,252,252,0.0,,,global_default,f1_regret_bnd,,-0.8032248905197172,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,all,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,160,72,0.29375,0.2638888888888889,0.3,0.1,0.5301724137931034,0.4915254237288136,0.5576923076923077,0.4393939393939394,0.6422413793103449,0.22413793103448276,True,232,232,0.28448275862068967,0.30704636728733115,0.7451624680540343,global_default,f1_regret_bnd,,-0.6362497763463948,,True,L1_number_inpatient=many_prev_inpt,True,all,L1_number_inpatient=many_prev_inpt
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,146,69,0.15753424657534246,0.18840579710144928,0.4,0.2,0.5046511627906977,0.15384615384615385,1.0,0.08333333333333333,0.627906976744186,0.013953488372093023,True,215,215,0.16744186046511628,0.23719739292364989,0.7040657976412167,global_default,f1_regret_bnd,,-0.7121328224776501,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,True,all,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,144,67,0.2013888888888889,0.1791044776119403,0.4,0.2,0.514218009478673,0.047619047619047616,1.0,0.024390243902439025,0.5071090047393365,0.004739336492890996,True,211,211,0.1943127962085308,0.28572453371592543,0.7070301291248207,global_default,f1_regret_bnd,,-0.7121328224776501,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,True,all,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,138,70,0.2028985507246377,0.15714285714285714,0.4,0.2,0.4326923076923077,0.18604651162790695,1.0,0.10256410256410256,0.2932692307692308,0.019230769230769232,True,208,208,0.1875,0.43885601577909267,0.7749962069488697,global_default,f1_regret_bnd,,-0.7388279368477388,,True,ROOT,True,all,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,123,55,0.14634146341463414,0.21818181818181817,0.4,0.2,0.4943820224719101,0.16666666666666669,0.5,0.1,0.6067415730337079,0.033707865168539325,True,178,178,0.16853932584269662,0.24932432432432433,0.6851351351351351,global_default,f1_regret_bnd,,-1.0874125874125873,,True,ROOT,True,all,
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,133,36,0.3383458646616541,0.3611111111111111,0.3,0.1,0.46449704142011833,0.6666666666666667,0.6056338028169014,0.7413793103448276,0.30177514792899407,0.42011834319526625,True,169,169,0.3431952662721893,0.559878844361603,0.7786579683131408,global_default,f1_regret_bnd,,-0.06506152075772334,,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,True,all,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,64,32,0.09375,0.0625,0.4,0.2,0.2604166666666667,0.3333333333333333,0.5,0.25,0.19791666666666666,0.041666666666666664,True,96,96,0.08333333333333333,0.5227272727272727,0.8565340909090908,global_default,f1_regret_bnd,,-0.3883495145631068,,True,ROOT,True,all,
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,65,23,0.16923076923076924,0.21739130434782608,0.3,0.1,0.38636363636363635,0.21052631578947367,0.6666666666666666,0.125,0.5113636363636364,0.03409090909090909,True,88,88,0.18181818181818182,0.3333333333333333,0.8255208333333334,global_default,f1_regret_bnd,,-0.8032248905197172,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,True,all,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,59,26,0.1864406779661017,0.038461538461538464,0.3,0.1,0.14705882352941177,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15294117647058825,0.1411764705882353,True,85,85,0.1411764705882353,0.7442922374429224,0.9417808219178082,global_default,f1_regret_bnd,,-0.6362497763463948,,True,L1_number_inpatient=many_prev_inpt,True,all,L1_number_inpatient=many_prev_inpt
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L3,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,37,9,0.16216216216216217,0.1111111111111111,0.4,0.2,0.33695652173913043,0.0,0.0,0.0,0.5217391304347826,0.0,True,46,46,0.15217391304347827,0.28205128205128205,0.8644688644688645,global_default,f1_regret_bnd,,-0.7121328224776501,,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,True,all,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er
