fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
1,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,234,171,63,57.0,True,False,L1_age=young|L2_education=high|L3_hours-per-week=high_hours
1,L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,1198,832,366,318.0,True,False,L1_age=young|L2_education=high|L3_hours-per-week=low_hours
1,L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,1120,796,324,289.0,True,True,L1_age=young
1,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,221,155,66,46.0,True,False,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours
1,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,1052,732,320,241.0,True,True,L1_age=young
1,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,1143,795,348,295.0,True,True,L1_age=young
2,ROOT,ROOT,0,ROOT,ROOT,all,26049,3645,1561,,False,False,ROOT
2,L1_age=mid,ROOT,1,L1_age,numeric_bin,mid,6797,954,448,,False,True,ROOT
2,L1_age=old,ROOT,1,L1_age,numeric_bin,old,8929,1241,599,,False,False,L1_age=old
2,L1_age=very_old,ROOT,1,L1_age,numeric_bin,very_old,5198,717,320,,False,False,L1_age=very_old
2,L1_age=young,ROOT,1,L1_age,numeric_bin,young,5125,817,331,,False,True,ROOT
2,L1_age=mid|L2_education=high,L1_age=mid,2,L2_education,categorical_group,high,3360,479,190,,False,True,ROOT
2,L1_age=mid|L2_education=low,L1_age=mid,2,L2_education,categorical_group,low,175,118,57,,False,True,ROOT
2,L1_age=mid|L2_education=mid,L1_age=mid,2,L2_education,categorical_group,mid,2824,389,245,,False,True,ROOT
2,L1_age=mid|L2_education=top,L1_age=mid,2,L2_education,categorical_group,top,438,98,127,,False,False,L1_age=mid|L2_education=top
2,L1_age=old|L2_education=high,L1_age=old,2,L2_education,categorical_group,high,4280,596,258,,False,True,L1_age=old
2,L1_age=old|L2_education=low,L1_age=old,2,L2_education,categorical_group,low,265,98,72,,False,True,L1_age=old
2,L1_age=old|L2_education=mid,L1_age=old,2,L2_education,categorical_group,mid,3315,458,202,,False,True,L1_age=old
2,L1_age=old|L2_education=top,L1_age=old,2,L2_education,categorical_group,top,1069,206,90,,False,False,L1_age=old|L2_education=top
2,L1_age=very_old|L2_education=high,L1_age=very_old,2,L2_education,categorical_group,high,1889,261,115,,False,False,L1_age=very_old|L2_education=high
2,L1_age=very_old|L2_education=low,L1_age=very_old,2,L2_education,categorical_group,low,401,161,115,,False,False,L1_age=very_old|L2_education=low
2,L1_age=very_old|L2_education=mid,L1_age=very_old,2,L2_education,categorical_group,mid,2289,310,144,,False,True,L1_age=very_old
2,L1_age=very_old|L2_education=top,L1_age=very_old,2,L2_education,categorical_group,top,619,160,181,,False,True,L1_age=very_old
2,L1_age=young|L2_education=high,L1_age=young,2,L2_education,categorical_group,high,2588,370,205,,False,False,L1_age=young|L2_education=high
2,L1_age=young|L2_education=low,L1_age=young,2,L2_education,categorical_group,low,118,83,35,28.0,True,True,ROOT
2,L1_age=young|L2_education=mid,L1_age=young,2,L2_education,categorical_group,mid,2380,334,190,,False,False,L1_age=young|L2_education=mid
2,L1_age=young|L2_education=others,L1_age=young,2,L2_education,categorical_group,others,39,29,10,12.0,True,True,ROOT
2,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,869,610,259,231.0,True,False,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours
2,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,420,306,114,114.0,True,True,ROOT
2,L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,2071,1482,589,513.0,True,True,ROOT
2,L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,L3_hours-per-week,numeric_bin,normal_hours,119,77,42,21.0,True,True,ROOT
2,L1_age=mid|L2_education=low|L3_hours-per-week=others,L1_age=mid|L2_education=low,3,L3_hours-per-week,numeric_bin,others,56,41,15,17.0,True,True,ROOT
2,L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,587,416,171,152.0,True,True,ROOT
2,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,363,274,89,107.0,True,False,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours
2,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,1874,1262,612,447.0,True,True,ROOT
2,L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,high_hours,171,118,53,51.0,True,True,L1_age=mid|L2_education=top
2,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,normal_hours,209,147,62,50.0,True,False,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours
2,L1_age=mid|L2_education=top|L3_hours-per-week=others,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,others,58,46,12,14.0,True,True,L1_age=mid|L2_education=top
2,L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,1259,882,377,309.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=high_hours
2,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,443,295,148,106.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=low_hours
2,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,2578,1807,771,633.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours
2,L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,L3_hours-per-week,numeric_bin,normal_hours,164,118,46,48.0,True,True,L1_age=old
2,L1_age=old|L2_education=low|L3_hours-per-week=others,L1_age=old|L2_education=low,3,L3_hours-per-week,numeric_bin,others,101,75,26,15.0,True,True,L1_age=old
2,L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,731,493,238,185.0,True,True,L1_age=old
2,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,418,288,130,119.0,True,False,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours
2,L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,2166,1518,648,547.0,True,True,L1_age=old
2,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,L3_hours-per-week,numeric_bin,high_hours,453,320,133,113.0,True,False,L1_age=old|L2_education=top|L3_hours-per-week=high_hours
2,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,L3_hours-per-week,numeric_bin,low_hours,104,73,31,22.0,True,True,L1_age=old|L2_education=top
2,L1_age=old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=old|L2_education=top,3,L3_hours-per-week,numeric_bin,normal_hours,512,347,165,150.0,True,True,L1_age=old|L2_education=top
2,L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,447,305,142,96.0,True,True,L1_age=very_old|L2_education=high
2,L1_age=very_old|L2_education=high|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,445,309,136,101.0,True,True,L1_age=very_old|L2_education=high
2,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,997,695,302,247.0,True,True,L1_age=very_old|L2_education=high
2,L1_age=very_old|L2_education=low|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=low,3,L3_hours-per-week,numeric_bin,low_hours,139,90,49,31.0,True,True,L1_age=very_old|L2_education=low
2,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,L3_hours-per-week,numeric_bin,normal_hours,206,156,50,55.0,True,False,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours
2,L1_age=very_old|L2_education=low|L3_hours-per-week=others,L1_age=very_old|L2_education=low,3,L3_hours-per-week,numeric_bin,others,56,40,16,24.0,True,True,L1_age=very_old|L2_education=low
2,L1_age=very_old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,353,243,110,98.0,True,True,L1_age=very_old
2,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,608,414,194,149.0,True,False,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours
2,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,1328,904,424,326.0,True,True,L1_age=very_old
2,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top,3,L3_hours-per-week,numeric_bin,high_hours,236,162,74,42.0,True,False,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours
2,L1_age=very_old|L2_education=top|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=top,3,L3_hours-per-week,numeric_bin,low_hours,121,92,29,32.0,True,True,L1_age=very_old
2,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top,3,L3_hours-per-week,numeric_bin,normal_hours,262,184,78,61.0,True,False,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours
2,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,239,165,74,52.0,True,True,L1_age=young|L2_education=high
2,L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,1224,866,358,292.0,True,True,L1_age=young|L2_education=high
2,L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,1125,823,302,284.0,True,True,L1_age=young|L2_education=high
2,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,213,149,64,54.0,True,True,L1_age=young|L2_education=mid
2,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,1031,727,304,262.0,True,True,L1_age=young|L2_education=mid
2,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,1136,803,333,302.0,True,False,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours
3,ROOT,ROOT,0,ROOT,ROOT,all,26049,3645,1562,,False,False,ROOT
3,L1_age=mid,ROOT,1,L1_age,numeric_bin,mid,6803,949,447,,False,True,ROOT
3,L1_age=old,ROOT,1,L1_age,numeric_bin,old,8961,1259,595,,False,False,L1_age=old
3,L1_age=very_old,ROOT,1,L1_age,numeric_bin,very_old,5160,716,313,,False,True,ROOT
3,L1_age=young,ROOT,1,L1_age,numeric_bin,young,5125,813,343,,False,True,ROOT
3,L1_age=mid|L2_education=high,L1_age=mid,2,L2_education,categorical_group,high,3345,462,204,,False,False,L1_age=mid|L2_education=high
3,L1_age=mid|L2_education=low,L1_age=mid,2,L2_education,categorical_group,low,173,124,49,,False,True,ROOT
3,L1_age=mid|L2_education=mid,L1_age=mid,2,L2_education,categorical_group,mid,2840,402,164,,False,True,ROOT
3,L1_age=mid|L2_education=top,L1_age=mid,2,L2_education,categorical_group,top,445,91,142,,False,True,ROOT
3,L1_age=old|L2_education=high,L1_age=old,2,L2_education,categorical_group,high,4268,597,255,,False,True,L1_age=old
3,L1_age=old|L2_education=low,L1_age=old,2,L2_education,categorical_group,low,252,79,80,,False,True,L1_age=old
3,L1_age=old|L2_education=mid,L1_age=old,2,L2_education,categorical_group,mid,3366,473,199,,False,True,L1_age=old
3,L1_age=old|L2_education=top,L1_age=old,2,L2_education,categorical_group,top,1075,208,86,,False,False,L1_age=old|L2_education=top
3,L1_age=very_old|L2_education=high,L1_age=very_old,2,L2_education,categorical_group,high,1839,252,113,,False,True,ROOT
3,L1_age=very_old|L2_education=low,L1_age=very_old,2,L2_education,categorical_group,low,410,160,121,,False,True,ROOT
3,L1_age=very_old|L2_education=mid,L1_age=very_old,2,L2_education,categorical_group,mid,2304,322,212,,False,True,ROOT
3,L1_age=very_old|L2_education=top,L1_age=very_old,2,L2_education,categorical_group,top,607,155,190,,False,False,L1_age=very_old|L2_education=top
3,L1_age=young|L2_education=high,L1_age=young,2,L2_education,categorical_group,high,2596,361,219,,False,True,ROOT
3,L1_age=young|L2_education=low,L1_age=young,2,L2_education,categorical_group,low,124,92,32,22.0,True,True,ROOT
3,L1_age=young|L2_education=mid,L1_age=young,2,L2_education,categorical_group,mid,2362,330,201,,False,True,ROOT
3,L1_age=young|L2_education=others,L1_age=young,2,L2_education,categorical_group,others,43,29,14,8.0,True,True,ROOT
3,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,867,614,253,233.0,True,True,L1_age=mid|L2_education=high
3,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,431,293,138,103.0,True,False,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours
3,L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,2047,1410,637,537.0,True,True,L1_age=mid|L2_education=high
3,L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,L3_hours-per-week,numeric_bin,normal_hours,114,82,32,26.0,True,True,ROOT
3,L1_age=mid|L2_education=low|L3_hours-per-week=others,L1_age=mid|L2_education=low,3,L3_hours-per-week,numeric_bin,others,59,42,17,14.0,True,True,ROOT
3,L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,602,425,177,137.0,True,True,ROOT
3,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,374,265,109,96.0,True,True,ROOT
3,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,1864,1322,542,457.0,True,False,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours
3,L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,high_hours,176,119,57,46.0,True,False,L1_age=mid|L2_education=top|L3_hours-per-week=high_hours
3,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,normal_hours,210,145,65,49.0,True,False,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours
3,L1_age=mid|L2_education=top|L3_hours-per-week=others,L1_age=mid|L2_education=top,3,L3_hours-per-week,numeric_bin,others,59,39,20,13.0,True,True,ROOT
3,L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,high_hours,1273,912,361,295.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=high_hours
3,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,low_hours,437,297,140,112.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=low_hours
3,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,L3_hours-per-week,numeric_bin,normal_hours,2558,1783,775,653.0,True,False,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours
3,L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,L3_hours-per-week,numeric_bin,normal_hours,166,116,50,46.0,True,True,L1_age=old
3,L1_age=old|L2_education=low|L3_hours-per-week=others,L1_age=old|L2_education=low,3,L3_hours-per-week,numeric_bin,others,86,56,30,30.0,True,True,L1_age=old
3,L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,high_hours,766,521,245,150.0,True,True,L1_age=old
3,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,low_hours,439,335,104,98.0,True,False,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours
3,L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,L3_hours-per-week,numeric_bin,normal_hours,2161,1510,651,552.0,True,True,L1_age=old
